start_date_type,start_date,country,geo_scope,area_name,shutdown_type,affected_network,shutdown_extent,ordered_by,decision_maker,actual_cause,actual_cause_details,info_source,info_source_link,shutdown_status,end_date,duration,gov_justification,gov_just_details,gov_ack,legal_just,legal_method,gov_ack_source,gov_ack_quote,facebook_affected,twitter_affected,whatsapp_affected,instagram_affected,telegram_affected,other_affected,sms_affected,phonecall_affected,telcos_involved,telco_ack,telco_ack_source,telco_ack_quote,election,violence,hr_abuse_reported,users_targeted,users_target_detail,users_notified,econ_impact,event,an_link,region
Actual,10/9/2022,Ukraine,"It affected locations in more than one state, province, or region","Kharkiv, Lviv, Zhytomyr, Poltava, Sumy","Shutdown, Throttle","Broadband, Mobile",Full network,Non-government,Military of the Russian Federation,Conflict,"Missile strikes on civilian infrastructure, intentionally targeting electricity and internet connectivity",CSO KIO partners,"https://twitter.com/DougMadory/status/1579469795430641666, https://twitter.com/CloudflareRadar/status/1579983519903666177, https://twitter.com/CloudflareRadar/status/1580312768783130626, https://www.cnn.com/2022/10/10/europe/ukraine-kyiv-missile-strikes-russia-intl/index.html",Ended,10/12/2022,4,Sabotage/ Third-party Action,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Yes,,,No,,"Air strikes by the Russian military on civilian infrastructure in multiple cities between 06:00 and 07:30 UTC on Oct. 10 knocked out power and internet access. The length and severity of the shutdowns varied by city, but initial near-total shutdowns were 3-4 hours with slow restoration by local authorities to regular connectivity taking days.",,EECA
Actual,10/10/2022,India,"It only affected one city, county, or village","Tangpawa and Bijbehara areas, Anantnag, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,,Other,https://jkhome.nic.in/pdf/47(TSTS)of2022.pdf,Ended,10/10/2022,1,National security/ Counter-terrorism,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/47(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was suspended in the Tangpawa and Bijbehara areas of Anantnag from 02:30 to 19:00 on Oct. 10.,,APAC
Actual,10/11/2022,India,"It only affected one city, county, or village","Bushpora area, Srinagar, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,"Mobile internet services were suspended ahead of mass gatherings for funeral services for the son-in-law of late separatist leader, Syed Ali Shah Geelani",Other,https://jkhome.nic.in/pdf/48(TSTS)of2022.pdf,Ended,10/11/2022,1,Precautionary measure,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/48(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Unknown,Unknown,,,No,,Mobile internet was suspended in the Bushpora area of Srinagar from 17:30 to 23:30 on Oct. 11.,,APAC
Actual,10/12/2022,Iran (Islamic Republic of),"It affected locations in more than one state, province, or region",Nationwide,Shutdown,Mobile,Full network,Unknown,,Protests,Continued nationwide protests,CSO KIO partners,https://ooni.org/post/2022-iran-technical-multistakeholder-report/,Ended,10/12/2022,1,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,"Iran: MCI (TCI), Iran: MTN Irancell, Iran: Rightel (Tamin Telecom)",No,,,No,Yes,Yes,,,No,,The mobile internet was shutdown nationally on Oct. 12 for approximately 14 hours during the day.,,MENA
Actual,10/15/2022,Iran (Islamic Republic of),"It affected locations in more than one state, province, or region",Nationwide,Shutdown,Mobile,Full network,Unknown,,Protests,Protests following fire at Evin prison housing political prisoners,CSO KIO partners,https://ooni.org/post/2022-iran-technical-multistakeholder-report/; https://www.bbc.com/news/world-asia-63271817,Ended,10/15/2022,1,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,"Iran: MCI (TCI), Iran: MTN Irancell, Iran: Rightel (Tamin Telecom)",No,,,No,Yes,Yes,,,No,,The mobile internet was shutdown on Oct. 15 for approximately 12 hours during the day surrounding protests near the Evin prison.,,MENA
Actual,10/16/2022,Iran (Islamic Republic of),"It affected more than one city in the same state, province, or region",Khuzestan,Shutdown,"Broadband, Mobile",Full network,Unknown,,Protests,,CSO KIO partners,"https://ooni.org/post/2022-iran-technical-multistakeholder-report/#regional-outages, https://ioda.inetintel.cc.gatech.edu/region/1832?from=1665723600&until=1666069199",Ended,10/16/2022,1,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,"Iran: PJSC ""Badr Rayan Jonoob""",No,,,No,Yes,Yes,Ethnic minorities,Iran's Ahwazi ethnic group,No,,Internet services were cutoff in the Khuzestan province from around 11:00am to 11:45pm on Oct. 16.,,MENA
Estimated,10/17/2022,Afghanistan,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Executive government,The Taliban-controlled government,Information control,,News media article,https://www.bbc.com/news/world-asia-61185931; https://www.wired.com/story/the-taliban-cant-stop-tiktok/,Ended,12/1/2022,46,Other,"To prevent Afghan youths from being ""led astray""",Yes,Unknown,,,"Taliban spokesman Inamullah Samangani said that the latest ban was necessary to ""prevent the younger generation from being misled""",No,No,No,No,No,"TikTok, PUBG",No,No,"Afghanistan: Afghan Wireless (TSI), Afghanistan: Etisalat, Afghanistan: MTN, Afghanistan: Roshan (TDCA), Afghanistan: Salaam (Afghan Telecom)",Unknown,,,No,No,No,,,No,,"The Taliban issued a ban on TikTok across Afghanistan in Apr. 2022, with reports that the blocking went into effect in mid-October and lasted until early December.",,APAC
Actual,10/18/2022,Ukraine,"It affected locations in more than one state, province, or region","Zhytomyr, Kyiv, Synelnykove, Pavlohrad","Shutdown, Throttle","Broadband, Mobile",Full network,Non-government,Military of the Russian Federation,Conflict,"Missile strikes on civilian infrastructure, intentionally targeting electricity and internet connectivity",CSO KIO partners,https://twitter.com/CloudflareRadar/status/1582403574713438210; https://www.cnn.com/europe/live-news/russia-ukraine-war-news-10-18-22/index.html,Ended,10/19/2022,2,Sabotage/ Third-party Action,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Yes,,,No,,Air strikes by the Russian military on civilian infrastructure in multiple cities on Oct. 18 knocked out power and internet access. Synelnykove and Pavlohrad were impacted with a full shutdown for around five hours while Zhytomyr and Kyiv had nearly 12 hours of a partial shutdown.,,EECA
Estimated,10/19/2022,Kazakhstan,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile","Full network, Service-based",Executive government,,Elections,Extraordinary presidential elections on Nov. 20 in Kazakhstan saw a combination of shutdowns in the weeks before and after and election,News media article,https://t.me/vlastkz/12453; https://exk.kz/news/146487/kazakhstantsy-stali-zhalovatsia-na-sboi-v-rabotie-instagram; https://explorer.ooni.org/chart/mat?probe_cc=KZ&test_name=signal&since=2022-10-01&until=2022-12-31&axis_x=measurement_start_day,Unknown,,,Unknown,,No,,,,,Unknown,Yes,Unknown,Yes,Yes,"Signal, YouTube",Unknown,Unknown,"Kazakhstan: Beeline (VEON), Kazakhstan: Kazakhtelecom",Unknown,,,Yes,Unknown,Unknown,,,No,,"Starting in mid-October, Kazakhstan implemented social media and messaging app blocks to control information in the lead up to the election, as well as a reported shutdown on Nov. 26 in Astana in response to protestors during the presidential inauguration.",https://www.accessnow.org/elections-internet-shutdowns-watch-2022/,EECA
Actual,10/22/2022,Bangladesh,"It only affected one city, county, or village",Khulna,"Shutdown, Throttle",Mobile,Full network,Unknown,,Protests,People experienced throttled mobile internet at a Bangladesh Nationalist Party (BNP) rally in Khulna,CSO KIO partners,https://archive.vn/EdiJM; https://archive.vn/vG94z,Ended,10/22/2022,1,Unknown,"Postal and Telecommunications Minister Mostafa Jabbar denied the shutdown, attributing slowdowns to ""technical errors""",No,,,,,No,No,No,No,No,,No,No,,Unknown,,,No,No,No,BNP demonstrators,,No,,"Mobile internet was throttled during a BNP rally in Khulna on Oct. 22 from around 12:00pm to 5:00pm local time. The authorities denied the shutdown, despite reports from unnamed officials that the Bangladesh Telecommunication Control Commission (BTRC) was ordered to ""temporarily shutdown 3G and 4G internet services in Khulna under e-mail guidance"".",,APAC
Estimated,10/22/2022,Ukraine,"It affected more than one city in the same state, province, or region",Kherson Oblast,"Shutdown, Throttle","Broadband, Mobile",Full network,Non-government,Military of the Russian Federation,Conflict,"""Dismantling telecommunication equipment"" to attempt to stop Ukraine Armed Forces coordination",CSO KIO partners,"https://twitter.com/DougMadory/status/1584980975708098560, https://twitter.com/CloudflareRadar/status/1591813376556077058/photo/1, https://ioda.inetintel.cc.gatech.edu/region/4378?from=1664600400&until=1672034399, https://kyivindependent.com/news-feed/russian-occupiers-cut-internet-mobile-connection-in-kherson-to-isolate-city, https://www.pravda.com.ua/news/2022/11/10/7375822/, https://www.reuters.com/business/media-telecom/ukraines-kyivstar-resumes-telco-coverage-kherson-after-russia-exit-2022-11-16/",Ended,12/1/2022,41,Sabotage/ Third-party Action,,No,,,,,No,No,No,No,No,,Unknown,Unknown,Ukraine: Kyivstar,Unknown,,,No,Yes,Unknown,,,No,,"Internet connectivity was effectively lost starting Oct. 22 as Russian troops began destroying telecommunication equipment. As Ukrainian forces reclaimed the city of Kherson on Nov. 9, retreating Russian forces deliberately blew up communication towers, prolonging the shutdown. Kyivstar started to add mobile stations starting on Nov. 16, and internet service appeared to return mostly to normal levels around Dec. 1.",https://www.accessnow.org/who-is-shutting-down-the-internet-in-ukraine/,EECA
Actual,10/25/2022,Sudan,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Full network,Executive government,,Protests,Protests on the anniversary of a military coup,CSO KIO partners,"https://twitter.com/gatech_ioda/status/1585332457343270915, https://therecord.media/internet-is-shut-down-in-sudan-on-anniversary-of-military-coup/",Ended,10/25/2022,1,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,"Sudan: MTN, Sudan: Sudani (Sudatel), Sudan: Zain",Unknown,,,No,Yes,Yes,,,No,,"On Oct. 25, the one-year anniversary of a military coup, a shutdown was implemented during massive protests. It lasted from 9:50am to 6:15pm (local time).",,MENA
Actual,10/26/2022,Iran (Islamic Republic of),"It affected more than one city in the same state, province, or region",Kurdistan,Shutdown,"Broadband, Mobile",Full network,Unknown,,Protests,Protests marking the 40th day since the death of Mahsa Amini,CSO KIO partners,https://ioda.inetintel.cc.gatech.edu/region/1846?from=1666501200&until=1667192399; https://blog.cloudflare.com/q4-2022-internet-disruption-summary/,Ended,10/27/2022,2,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,No,,,No,Yes,Unknown,Ethnic minorities,Iran's Kurdish ethnic group,No,,Internet services were suspended completely in the Kurdistan province from 10:30am local time on Oct. 26 to 08:05am local time on Oct. 27.,,MENA
Actual,10/27/2022,Iran (Islamic Republic of),"It only affected one city, county, or village","Mahabad, West Azerbaijan","Shutdown, Throttle","Broadband, Mobile",Full network,Unknown,,Protests,,CSO KIO partners,"https://twitter.com/filterbaan/status/1585624408198373376, https://ioda.inetintel.cc.gatech.edu/region/1842?from=1666846800&until=1667192399",Ended,10/29/2022,3,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,No,,,No,Yes,Yes,,,No,,"Internet services were partially shutdown or throttled in Mahabad, West Azerbaijan between Oct. 27 and Oct. 29. The shutdown was likely due to ongoing protests following the burial of 35-year-old Ismail Moloudi, who was killed by security forces during earlier protests.",,MENA
Actual,10/28/2022,Iran (Islamic Republic of),"It affected more than one city in the same state, province, or region",Sistan and Baluchestan,Shutdown,"Broadband, Mobile",Full network,Unknown,,Protests,,CSO KIO partners,"https://twitter.com/CloudflareRadar/status/1585968868337532929, https://ioda.inetintel.cc.gatech.edu/region/1850?from=1666760400&until=1667278799, https://reliefweb.int/report/iran-islamic-republic/iran-bloody-friday-crackdown-years-deadliest-enarfa",Ended,10/28/2022,1,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,No,,,No,Yes,Yes,Ethnic minorities,Baluchi ethnic minority,No,,"About one month after ""Bloody Friday"" resulted in the murders of dozens of local protestors in Zahedan, continued protests after Friday prayer resulted in a violent crackdown by security forces around Kosar Square, injuring at least 35 people and killing 2 children. The police shootings that afternoon coincided with an internet shutdown for the province from around 10:00 to 14:00 UTC.",,MENA
Actual,11/1/2022,India,"It only affected one city, county, or village","Anantnag, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,,Other,https://jkhome.nic.in/pdf/49(TSTS)of2022.pdf,Ended,11/2/2022,2,Public safety/ Quell unrest / Restore public order,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/49(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Unknown,Unknown,,,No,,Mobile internet was suspended in Anantnag from 13:45 on Nov. 1 to 12:15 on Nov. 2.,,APAC
Actual,11/5/2022,Bangladesh,"It only affected one city, county, or village",Barisal,"Shutdown, Throttle",Mobile,"Full network, Service-based",Unknown,,Protests,People experienced throttled and nearly inaccessible mobile internet in Barisal linked with a BNP rally,CSO KIO partners,https://archive.ph/DlYUC; https://archive.vn/xeRVL; https://archive.ph/rPe59,Ended,11/5/2022,1,Unknown,,No,,,,,Yes,Unknown,Yes,Unknown,Unknown,IMO messenger,No,No,"Bangladesh: Grameenphone, Robi, and Airtel",Yes,https://archive.vn/xeRVL,An official from one of the local telcos said only mobile internet was affected,No,No,No,BNP demonstrators ,,No,,"Mobile internet was significantly throttled during a BNP rally in Barisal on Nov. 5 starting around 9:00am until 7:00pm local time, making it virtually inaccessible for journalists as well as other residents of the city.",,APAC
Actual,11/12/2022,Bangladesh,"It only affected one city, county, or village",Faridpur,"Shutdown, Throttle",Mobile,Full network,Unknown,,Protests,"People experienced a mobile shutdown in Faridpur, spurred by a BNP rally",CSO KIO partners,https://archive.vn/vG94z; https://archive.vn/YLcAm; https://archive.vn/6LhiV; https://archive.ph/rPe59,Ended,11/12/2022,1,Unknown,,No,,,,,No,No,No,No,No,,No,No,,Yes,https://archive.ph/rPe59,"""Sources at the telecom operators said Bangladesh Telecommunication Regulatory Commission (BTRC) has directed them to keep the 3G and 4G data services shut in Faridpur district from 9:30am to 8:00pm today.""",No,No,No,BNP demonstrators ,,No,,"Mobile internet was shutdown across Faridpur during a BNP rally on Nov. 12 from 9:30am to 8:00pm local time, based on orders to telcos by the Bangladesh Telecommunication Control Commission (BTRC) to disable 3G and 4G service.",,APAC
Estimated,11/13/2022,India,"It only affected one city, county, or village","Chakradharpur, Jharkhand",Shutdown,Unknown,Full network,Unknown,,Communal violence,Clashes between groups following the murder of a Giriraj Sena member prompted a shutdown,CSO KIO partners,https://www.newsaroma.com/internet-shut-down-after-kamal-dev-giris-murder-in-jharkhand-was-about-to-join-bjp-today/,Ended,11/14/2022,2,Unknown,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,"There was an internet shutdown in Chakradharpur, Jharkhand from Nov. 13 to Nov. 14.",,APAC
Actual,11/13/2022,Turkey,"It affected more than one city in the same state, province, or region",,"Shutdown, Throttle","Broadband, Mobile",Service-based,Executive government,Information Technologies and Communications Authority (BTK),Information control,"Along with a broadcast ban on media, Turkish authorities ordered a shutdown of social media platforms in an attempt to control information following a deadly explosion in Istanbul",CSO KIO partners,https://globalvoices.org/2022/11/13/turkey-throttles-internet-access-following-deadly-explosion-in-istanbul/; https://twitter.com/OpenObservatory/status/1591871076677701635,Ended,11/13/2022,1,Unknown,,No,,,,,Yes,Yes,Unknown,Yes,Unknown,YouTube,No,No,"Turkey: Turk Telekom (Oger Telecom), Turkey: Turkcell, Turkey: Vodafone",Unknown,,,No,Yes,Unknown,,,No,,Social media platforms were shutdown across multiple ISPs in Turkey in the wake of a deadly explosion on Nov. 13 in attempt to curb misinformation and censor dissenting voices. Authorities also issued a broadcast ban and investigated social media accounts. These efforts follow a disinformation bill passed in Oct. 2022 which broadened censorship powers of the federal government.,,MENA
Actual,11/15/2022,Ukraine,"It affected locations in more than one state, province, or region",Nationwide,"Shutdown, Throttle","Broadband, Mobile",Full network,Non-government,Military of the Russian Federation,Conflict,"Missile strikes on civilian infrastructure, intentionally targeting electricity and internet connectivity",CSO KIO partners,"https://twitter.com/CloudflareRadar/status/1592586897456521220/photo/1, https://twitter.com/CloudflareRadar/status/1594647491718238208/photo/1, https://www.reuters.com/world/europe/two-explosions-heard-ukraines-capital-smoke-rising-over-city-2022-11-15/",Ended,11/20/2022,6,Sabotage/ Third-party Action,,No,,,,,No,No,No,No,No,,Unknown,Unknown,"Ukraine: Triolan ISP, Volia, Kyivstar",Unknown,,,No,Yes,Yes,,,No,,Widespread air strikes by the Russian military on Ukraine's civilian infrastructure on Nov. 15 knocked out power for millions and dropped country-wide internet traffic immediately by 23%. There were partial shutdowns due to the damage until Nov. 20 when most services had been restored.,,EECA
Actual,11/21/2022,Iran (Islamic Republic of),"It affected locations in more than one state, province, or region",Nationwide,"Shutdown, Throttle","Broadband, Mobile",Full network,Unknown,,Protests,,CSO KIO partners,"https://twitter.com/CloudflareRadar/status/1594760085816766464, https://ioda.inetintel.cc.gatech.edu/country/IR?from=1668837600&until=1669528799",Ended,11/21/2022,1,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,"Iran: MCI (TCI), Iran: MTN Irancell, Iran: Rightel (Tamin Telecom)",No,,,No,Yes,Yes,,,No,,"In the midst of continued protests, the internet was suspended across Iran, primarily on the three largest mobile carriers, between 15:00 and 19:00 UTC on Nov. 21. Domestic services, via the National Information Network (NIN) were reportedly available, while the global internet was virtually inaccessible.",,MENA
Actual,11/22/2022,India,"It affected more than one city in the same state, province, or region",Meghalaya,Shutdown,Mobile,Full network,State government,"Government of Meghalaya, Home (Police) Department",Communal violence,"Clashes along the Assam border and other protests prompted the decision to implement, and extend, a shutdown order",CSO KIO partners,https://crisis24.garda.com/alerts/2022/11/india-authorities-lift-internet-traffic-restrictions-in-meghalaya-state-as-of-nov-28-amid-continued-security-measures-update-2,Ended,11/28/2022,7,Public safety/ Quell unrest / Restore public order,,Yes,Yes,Government order,https://twitter.com/ANI/status/1595796193174781954/photo/1,,Yes,Yes,Yes,Yes,Yes,YouTube,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was suspended in 7 districts across Meghalaya starting on Nov. 22 and ending Nov. 28.,,APAC
Actual,11/23/2022,Ukraine,"It affected locations in more than one state, province, or region",Nationwide,"Shutdown, Throttle","Broadband, Mobile",Full network,Non-government,Military of the Russian Federation,Conflict,"Missile strikes on civilian infrastructure, intentionally targeting electricity and internet connectivity",CSO KIO partners,"https://twitter.com/CloudflareRadar/status/1596091680087838722, https://kyivindependent.com/national/ukraine-war-latest-6-million-still-without-electricity-after-russias-nov-23-missile-attack",Ended,11/24/2022,2,Sabotage/ Third-party Action,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Yes,,,No,,Widespread attacks by the Russian military on Ukraine's civilian infrastructure across the country knocked out power for as many as 12 million people and dropped country-wide internet traffic by as much as 49%. The partial shutdown lasted approximately 34 hours.,https://www.accessnow.org/who-is-shutting-down-the-internet-in-ukraine/,EECA
Actual,11/24/2022,India,"It only affected one city, county, or village","Bhilwara, Rajasthan",Shutdown,Unknown,Full network,Law enforcement,,Protests,"Protests filled the streets after a Muslim man was gunned down in Bhilwara, prompting police to implement a shutdown",CSO KIO partners,https://www.indiatoday.in/india/story/bhilwara-internet-shut-48-hrs-man-shot-dead-rajasthan-2301428-2022-11-24,Ended,11/26/2022,3,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,"Internet services were suspended in Bhilwara, Rajasthan for 48 hours between Nov. 24 and Nov. 26.",,APAC
Actual,11/26/2022,Bangladesh,"It only affected one city, county, or village",Cumilla,"Shutdown, Throttle",Mobile,Full network,Unknown,,Protests,BNP rally in Cumilla,CSO KIO partners,https://www.thedailystar.net/news/bangladesh/politics/news/mobile-internet-slows-down-cumilla-3179781,Ended,11/26/2022,1,Unknown,"Mohiuddin Ahmed, vice chairman of Bangladesh Telecommunication Regulatory Commission, blamed ""technical issues"" due to the ""huge gathering""",No,,,,,No,No,No,No,No,,No,No,,No,,,No,No,No,BNP demonstrators ,,No,,Mobile internet was throttled during a BNP rally in Cumilla on Nov. 26.,,APAC
Actual,12/3/2022,India,"It only affected one city, county, or village","Sirohi, Rajasthan",Shutdown,Mobile,Full network,Local government,,Protests,"Protests over the death of Kartik Bhil escalated, causing local officials to shut off mobile internet",CSO KIO partners,"https://hindustannewshub.com/india-news/kartik-bhil-murder-case-dalit-community-agitated-in-rajasthan-administration-shut-down-internet-again/, https://india.postsen.com/local/95904.html",Ended,12/5/2022,3,Fake news/ Hate speech/ Incendiary content/ Promoting violence,Maintaining the peace and stopping misleading news from social media,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,Dalit community,,No,,"Internet services were suspended for 48 hours between Dec. 3 and Dec. 5 in Sirohi, Rajasthan.",,APAC
Actual,12/8/2022,Iran (Islamic Republic of),"It affected more than one city in the same state, province, or region",Kurdistan,Shutdown,"Broadband, Mobile",Full network,Unknown,,Protests,,CSO KIO partners,"https://twitter.com/gatech_ioda/status/1600924807935188992, https://www.reuters.com/world/middle-east/iran-executes-protester-injuring-security-guard-with-knife-tasnim-2022-12-08/",Ended,12/8/2022,1,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,No,,,No,Yes,Yes,Ethnic minorities,Iran's Kurdish ethnic group,No,,"Internet services were suspended in Kurdistan from around 12:30pm to 4:00pm local time on Dec. 8, likely linked to the protest-related state execution of Mohsen Shekari.",,MENA
Actual,12/10/2022,Bangladesh,"It only affected one city, county, or village",Dhaka,"Shutdown, Throttle",Mobile,Full network,Unknown,,Protests,Massive BNP protests in Dhaka,CSO KIO partners,https://bdnews24.com/bangladesh/k655gvskx3,Ended,12/10/2022,1,Unknown,"""An official of the Bangladesh Telecommunication Regulatory Commission said that internet speeds might have dropped slightly due to the large gathering.""",No,,,,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Yes,BNP demonstrators ,,No,,"Mobile internet was throttled during a BNP rally and protest in Dhaka on Dec. 10, following a similar pattern to four other instances of throttling at similar party rallies across the country in the preceding months.",https://www.accessnow.org/keepiton-internet-throttling-bangladesh/,APAC
Actual,12/11/2022,India,"It affected more than one city in the same state, province, or region","Uttar Dinajpur, Malda, Murshidabad, Purba Medinapur, Paschim Medinipur and Dakshin Dinajpur Districts, West Bengal",Shutdown,Mobile,Full network,State government,"Government of West Bengal, Home & Hill Affairs Department",Exam cheating,Mobile internet was suspended during Teachers' Eligibility Tests,CSO KIO partners,https://www.medianama.com/2022/12/223-west-bengal-suspends-internet-six-districts-tet-exam/,Ended,12/11/2022,1,School exams,To prevent cheating,Yes,Yes,Government order,https://home.wb.gov.in/notice/temp-internet-shutdown-order-icw-tet-exam-1670681143.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,No,No,,,Yes,,Mobile internet was suspended in 6 districts across West Bengal between 11:30 and 14:30 on Dec. 11.,,APAC
Actual,12/16/2022,Jordan,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Executive government,,Protests,"Mass protests over fuel prices in Maan led to the death of a senior police officer, prompting the Jordanian authorities to ""temporarily"" ban TikTok",News media article,"https://apnews.com/article/jordan-amman-dfee2613c4f45e12faf5874b0c473628, https://twitter.com/jo_osa/status/1603769860584099840",Ongoing,,,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,No,,https://apnews.com/article/jordan-amman-dfee2613c4f45e12faf5874b0c473628,The platform was banned “after its misuse and failing to deal with publications inciting violence and disorder.” - Jordan’s Public Security Directorate,No,No,No,No,No,TikTok,No,No,,Unknown,,,No,Yes,Unknown,,,No,,TikTok was banned in Jordan beginning Dec. 16 after a police officer was killed in Maan during massive protests.,,MENA
Actual,12/16/2022,Jordan,"It affected more than one city in the same state, province, or region",Maan and Karak,Shutdown,Unknown,Full network,Executive government,,Protests,Mass protests over fuel prices in Maan and Karak,CSO KIO partners,"https://twitter.com/jo_osa/status/1603769860584099840, https://apnews.com/article/jordan-amman-dfee2613c4f45e12faf5874b0c473628",Ended,12/26/2022,11,Unknown,,No,,,,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Protests in Maan and Kanak led authorities to locally suspend mobile internet access for a few hours daily between Dec. 16 and Dec. 26.,,MENA
Actual,12/16/2022,Ukraine,"It affected locations in more than one state, province, or region",Nationwide,"Shutdown, Throttle","Broadband, Mobile",Full network,Non-government,Military of the Russian Federation,Conflict,"Missile strikes on civilian infrastructure, intentionally targeting electricity and internet connectivity",CSO KIO partners,https://twitter.com/CloudflareRadar/status/1604481327000084482; https://www.theguardian.com/world/2022/dec/16/russia-begins-mass-air-strike-in-apparent-move-to-destroy-ukraines-power-grid,Ended,12/16/2022,1,Sabotage/ Third-party Action,,No,,,,,No,No,No,No,No,,Unknown,Unknown,"Ukraine: Triolan ISP, Volia, Kyivstar",Unknown,,,No,Yes,Yes,,,No,,"Continued attacks by the Russian military on Ukraine's civilian infrastructure across the country knocked out power and internet connectivity. The partial shutdown lasted approximately 15 hours, dropped country-wide traffic by 13% and certain ISPs by up to 70%.",,EECA
Actual,12/17/2022,Iran (Islamic Republic of),"It affected more than one city in the same state, province, or region",Kurdistan,Throttle,"Broadband, Mobile",Full network,Unknown,,Protests,,CSO KIO partners,"https://ioda.inetintel.cc.gatech.edu/region/1846?from=1671084000&until=1671861599, https://blog.cloudflare.com/q4-2022-internet-disruption-summary/",Ended,12/25/2022,9,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,No,,,No,Yes,Yes,Ethnic minorities,Iran's Kurdish ethnic group,No,,Internet services were partially shutdown or throttled in the Kurdistan province between Dec. 17 and Dec. 25.,,MENA
Actual,12/28/2022,Pakistan,"It only affected one city, county, or village","Gwadar, Balochistan",Shutdown,Mobile,Full network,State government,Government of Balochistan,Protests,,News media article,https://www.arabnews.pk/node/2226991/pakistan; https://www.pakistanpressfoundation.org/pakistan-press-foundation-ppf-alarmed-by-reports-of-internet-shutdown-in-gwadar-welcome-reports-of-restoration/; https://thediplomat.com/2023/01/pakistans-port-city-gwadar-in-chaos/; https://twitter.com/amnestysasia/status/1610200515064782851?lang=en,Ended,1/5/2023,9,Public safety/ Quell unrest / Restore public order,,Yes,,,https://www.arabnews.pk/node/2226991/pakistan,"“'The Government of Balochistan has restored the 3G and 4G mobile services in Gwadar after the city returned to normalcy and the law and order situation was brought under complete control,' the secretary information of the province, Hamza Shafqat, told Arab News.""",No,No,No,No,No,,No,No,,No,,,No,Yes,Unknown,,,No,,"Mobile internet was cutoff from Dec. 28, 2022 until Jan. 5, 2023 in Gwadar, Balochistan province, Pakistan. Authorities ordered the shutdown alongside a months-long Section 144 order to control the ""law and order"" situation as protests continued against the government by the Haq Do Tehreek Gwadar (HDT) movement (English: Give Gwadar Its Rights).",,APAC
