start_date_type,start_date,country,geo_scope,area_name,shutdown_type,affected_network,shutdown_extent,ordered_by,decision_maker,actual_cause,actual_cause_details,info_source,info_source_link,shutdown_status,end_date,duration,gov_justification,gov_just_details,gov_ack,legal_just,legal_method,gov_ack_source,gov_ack_quote,facebook_affected,twitter_affected,whatsapp_affected,instagram_affected,telegram_affected,other_affected,sms_affected,phonecall_affected,telcos_involved,telco_ack,telco_ack_source,telco_ack_quote,election,violence,hr_abuse_reported,users_targeted,users_target_detail,users_notified,econ_impact,event,an_link,region
Actual,11/25/2021,Turkmenistan,"It only affected one city, county, or village",Khorog,Shutdown,"Broadband, Mobile",Full network,Executive government,,Protests,authorities hit the kill switch on Nov 25 amid recent unrest.,Other,,Ended,12/8/2021,14,Public safety/ Quell unrest / Restore public order,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Unknown,Unknown,,,No,,,https://www.accessnow.org/turkmenistan-internet-shutdowns/,EECA
Actual,11/25/2021,Iran (Islamic Republic of),"It affected more than one city in the same state, province, or region",Ahvaz,Shutdown,"Broadband, Mobile",Full network,Unknown,,Protests,This disruption takes place among calls for protests against the government's water policies; however the protests didn't take place,CSO KIO partners,https://twitter.com/Ammir/status/1464619770574258184,Ended,12/27/2021,33,Unknown,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,,,,,No,Unknown,Unknown,,,No,,,,MENA
Actual,11/25/2021,Tajikistan,"It affected more than one city in the same state, province, or region",Gorno-Badakhshan Autonomous Oblast (GBAO),Shutdown,"Broadband, Mobile",Full network,Executive government,,Protests,"Protests over the killing of a young Pamiri minority representative, Gulbiddin Ziyobekov",News media article,"https://www.ohchr.org/en/press-releases/2022/04/tajikistan-un-experts-sound-alarm-about-tensions-gbao-urge-protection-pamiri, https://www.hrw.org/news/2022/02/07/tajikistan-restore-internet-autonomous-region",Ended,3/21/2022,117,National security/ Counter-terrorism,To prevent groups outside of the country from escalating tensions,Yes,No,,https://www.asiaplustj.info/ru/news/tajikistan/politics/20211227/vlasti-gbao-soobtshili-pochemu-v-oblasti-ne-vosstanavlivayut-internet,,No,No,No,No,No,,Unknown,Unknown,,No,,,No,Yes,Yes,Ethnic minorities,Pamiri minority,No,,"A region-wide blanket shutdown in GBAO started in Khorog in response to escalating protests and was soon applied to the whole region starting Nov. 26, 2021. Connectivity to 2G was restored on Mar. 21, 2022.",,EECA
Actual,11/27/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/69(TSTS)of2021.pdf,Ended,11/29/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/69(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/29/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/70(TSTS)of2021.pdf,Ended,11/30/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/70(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/1/2021,India,"It only affected one city, county, or village","Pulwama, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/71(TSTS)of2021.pdf,Ended,12/2/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/71(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/1/2021,India,"It only affected one city, county, or village","Srinagar, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/72(TSTS)of2021.pdf,Ended,12/7/2021,7,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/72(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Estimated,12/3/2021,China,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Executive government,,Information control,,CSO KIO partners,https://explorer.ooni.org/chart/mat?probe_cc=CN&since=2021-01-01&until=2021-12-31&time_grain=day&axis_x=measurement_start_day&test_name=web_connectivity&domain=www.grindr.com; https://ooni.org/post/2023-jordan-blocks-grindr/#conclusion; https://explorer.ooni.org/chart/mat?probe_cc=CN&since=2023-01-01&until=2024-04-01&time_grain=day&axis_x=measurement_start_day&test_name=web_connectivity&domain=www.grindr.com; https://www.them.us/story/grindr-removed-china-app-stores-privacy,Ongoing,,,Unknown,,No,No,,,,No,No,No,No,No,Grindr,No,No,,No,,,No,No,No,LGBTQ groups,,No,,"Grindr has been blocked in China since approximately Dec. 3, 2021, and the block is ongoing into 2024. The app was reportedly removed from Apple and Android app stores in early 2022. The blocking is currently implemented by means of DNS injection.",,APAC
Actual,12/5/2021,India,"It affected more than one city in the same state, province, or region","Mon, Nagaland",Shutdown,Mobile,Full network,State government,"Home Department, Government of Nagaland",Protests,Internet services were suspended in Mon district on Nagaland in wake of violent protests erupting across the state.,CSO KIO partners,https://news.abplive.com/news/nagaland-civilian-killings-internet-sms-suspended-in-mon-district-governor-condemns-incident-1497824,Ended,12/6/2021,2,Public safety/ Quell unrest / Restore public order,,Yes,Yes,Government order,,,No,No,No,No,No,,Yes,No,,No,,,No,Unknown,Unknown,,,Unknown,,Internet services were suspended in Mon district on Nagaland in wake of violent protests erupting across the state.,,APAC
Actual,12/8/2021,India,"It only affected one city, county, or village","Shopian, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/74(TSTS)of2021.pdf,Ended,12/8/2021,1,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/74(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/8/2021,India,"It only affected one city, county, or village","Srinagar, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/73(TSTS)of2021.pdf,Ended,12/9/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/73(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/10/2021,India,"It only affected one city, county, or village","Srinagar, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/75(TSTS)of2021.pdf,Ended,12/12/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/75(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/13/2021,India,"It only affected one city, county, or village","Srinagar, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/76(TSTS)of2021.pdf,Ended,12/15/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/76(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/16/2021,India,"It only affected one city, county, or village","Kulgam, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/77(TSTS)of2021.pdf,Ended,12/18/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/77(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/16/2021,India,"It only affected one city, county, or village","Srinagar, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/78(TSTS)of2021.pdf,Ended,12/18/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/78(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/19/2021,India,"It only affected one city, county, or village","Srinagar, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/79(TSTS)of2021.pdf,Ended,12/21/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/79(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/22/2021,India,"It only affected one city, county, or village","Srinagar, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/80(TSTS)of2021.pdf,Ended,12/24/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/80(TSTS)of2021.pdf,,No,No,No,No,No,VoIP,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/24/2021,India,"It only affected one city, county, or village","Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/81(TSTS)of2021.pdf,Ended,12/24/2021,1,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/81(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/25/2021,Sudan,"It affected locations in more than one state, province, or region",Entire country,Shutdown,"Broadband, Mobile",Full network,Unknown,,Protests,Anti-coup protests,CSO KIO partners,,Ended,12/25/2021,1,Unknown,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Unknown,Unknown,,,No,,,,MENA
Actual,12/25/2021,India,"It only affected one city, county, or village","Shopian, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/82(TSTS)of2021.pdf,Ended,12/25/2021,1,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/82(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/25/2021,India,"It only affected one city, county, or village","Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/84(TSTS)of2021.pdf,Ended,12/26/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/84(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/25/2021,India,"It only affected one city, county, or village","Srinagar, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/83(TSTS)of2021.pdf,Ended,12/27/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/83(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/28/2021,India,"It only affected one city, county, or village","Srinagar, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/85(TSTS)of2021.pdf,Ended,12/30/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/85(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/30/2021,Sudan,"It affected locations in more than one state, province, or region",Entire country,Shutdown,"Broadband, Mobile",Full network,Unknown,,Protests,,CSO KIO partners,,Ended,12/30/2021,1,Unknown,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Unknown,Unknown,,,No,,,,MENA
Actual,12/31/2021,India,"It only affected one city, county, or village","Srinagar, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,,Other,https://jkhome.nic.in/pdf/01(TSTS)of2022.pdf,Ended,1/2/2022,3,National security/ Counter-terrorism,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/01(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was suspended in Srinagar from 15:00 to 21:00 daily between Dec. 31 and Jan. 2.,,APAC
