start_date_type,start_date,country,geo_scope,area_name,shutdown_type,affected_network,shutdown_extent,ordered_by,decision_maker,actual_cause,actual_cause_details,info_source,info_source_link,shutdown_status,end_date,duration,gov_justification,gov_just_details,gov_ack,legal_just,legal_method,gov_ack_source,gov_ack_quote,facebook_affected,twitter_affected,whatsapp_affected,instagram_affected,telegram_affected,other_affected,sms_affected,phonecall_affected,telcos_involved,telco_ack,telco_ack_source,telco_ack_quote,election,violence,hr_abuse_reported,users_targeted,users_target_detail,users_notified,econ_impact,event,an_link,region
Actual,11/19/2020,India,"It only affected one city, county, or village","Pulwama district, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Inspector General of Police, Kashmir zone",Political instability,Security Forces operation ,Other,http://jkhome.nic.in/pdf/122(TSTS)of20200001.pdf,Ended,11/19/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 122(TSTS) of 2020.,http://jkhome.nic.in/pdf/122(TSTS)of20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,No,,,No,,,,APAC
Actual,11/21/2020,Uganda,"It affected locations in more than one state, province, or region",Nationwide,Throttle,"Broadband, Mobile",Service-based,Executive government,Uganda Communications Commission ,Protests,,Confidential,,Ended,,-44155,Illegal content,,Yes,Unknown,,,,Yes,Unknown,Unknown,Unknown,Unknown,,No,No,"Uganda: Africell (Lintel), Uganda: Airtel (Bharti Airtel), Uganda: i-Tel, Uganda: MTN, Uganda: Smart, Uganda: Smile, Uganda: UT Mobile (Uganda Telecom)",Yes,,,No,Yes,Yes,,,No,,,,Africa
Actual,11/27/2020,Cuba,"It affected locations in more than one state, province, or region",National ,Shutdown,Broadband,Service-based,Executive government,,Protests,"Protest for freedom of expression, according to Reuters ",News media article,https://www.reuters.com/article/us-cuba-politics-opposition/cuban-government-backtracks-on-deal-with-protesters-idUSKBN28A00J,Ended,11/30/2020,4,Unknown,,No,,,,,Yes,Yes,No,No,Yes,Youtube,No,No,,,,,No,No,No,,,No,,,,LAC
Actual,12/7/2020,India,"It affected more than one city in the same state, province, or region","Pulwama, shopian, Anantnag, Kulgam, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Inspector General of Police, Kashmir zone",Elections,,Other,http://jkhome.nic.in/pdf/131(TSTS)of20200001.pdf,Ended,12/7/2020,1,Fake news/ Hate speech/ Incendiary content/ Promoting violence,Control the spreading of false information aiming at discrediting and discouraging participation in the elections.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent the spread of false information aiming at reducing turnout to the District Development Council elections. The order was later confirmed by the Principal Secretary of Government. Order - 131(TSTS)of2020.,http://jkhome.nic.in/pdf/131(TSTS)of20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,Yes,No,Unknown,,,Unknown,,,,APAC
Actual,12/8/2020,Iraq,"It only affected one city, county, or village",Sulaymaniyah ,Shutdown,"Broadband, Mobile","Full network, Service-based",Unknown,,Protests,Protest over economic deterioration ,News media article,https://www.dw.com/en/do-the-violent-protests-in-northern-iraq-signal-a-kurdish-spring/a-55906950,Ended,12/8/2020,1,Unknown,,No,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,,,MENA
Actual,12/9/2020,India,"It affected more than one city in the same state, province, or region","Pulwama, Kulgam, Anantanag, Shopian districts, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Inspector General of Police, Kashmir zone",Political instability,,Other,http://jkhome.nic.in/pdf/133(TSTS)of20200001.pdf,Ended,12/10/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,"Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 132(TSTS) of 2020, and 133(TSTS) of 2020.",http://jkhome.nic.in/pdf/133(TSTS)of20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/9/2020,India,"It only affected one city, county, or village","Pulwama, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,Government of Jammu and Kashmir,Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/132(TSTS)of20200001.pdf,Ended,12/10/2020,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/132(TSTS)of20200001.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,12/18/2020,Kenya,"It only affected one city, county, or village","Elele area, Mandera County",Shutdown,Mobile,Full network,Non-government,Al Shabab,Conflict,Sabotage/ Third-party Action,News media article,https://www.the-star.co.ke/news/2020-12-18-al-shabaab-destroys-safaricom-mast-in-mandera/,Unknown,,-44182,Sabotage/ Third-party Action,Terrorist attack ,No,,,,,No,No,No,No,No,,Yes,Yes,Kenya: Safaricom,No,,,No,Unknown,Unknown,,,Unknown,,,,Africa
Actual,12/25/2020,India,"It only affected one city, county, or village",Shopian district in Jammu and Kashmir,Shutdown,Mobile,Full network,State government,"Inspector General of Police, Kashmir zone",Political instability,Security services operations,Other,http://jkhome.nic.in/pdf/Order%20No.%20144%20(TSTS).pdf,Ended,12/26/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 110(TSTS) of 2020.,http://jkhome.nic.in/pdf/Order%20No.%20144%20(TSTS).pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/25/2020,India,"It only affected one city, county, or village",Shopian district in Jammu and Kashmir,Shutdown,Mobile,Full network,State government,"Inspector General of Police, Kashmir zone",Political instability,Security services operations,Other,http://jkhome.nic.in/pdf/Order%20No.%20144%20(TSTS).pdf,Ended,12/26/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 110(TSTS) of 2020.,http://jkhome.nic.in/pdf/Order%20No.%20144%20(TSTS).pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,12/31/2020,Jordan,"It affected locations in more than one state, province, or region",National,Shutdown,"Broadband, Mobile",Service-based,Executive government,,Exam cheating,,CSO KIO partners,https://explorer.ooni.org/measurement/20201231T100944Z_whatsapp_JO_48832_n1_pIwGrUS0eAiymq2S,Ended,1/4/2021,5,School exams,,Unknown,,,,,No,No,Yes,No,Yes,,No,No,,Unknown,,,No,No,No,,,No,,,,MENA
